state,county,candidate,total votes,turnout rate
texas,edwards,Donald Trump,1066,0.55175983436853
texas,el paso,Joe Biden,267215,0.3184019312757525
texas,ellis,Donald Trump,85493,0.46255938017378506
texas,erath,Donald Trump,16853,0.39470232797789123
texas,falls,Donald Trump,6133,0.35457015667456787
texas,fannin,Donald Trump,15004,0.4224812749901447
texas,fayette,Donald Trump,12941,0.510573660538152
texas,fisher,Donald Trump,1826,0.47676240208877285
texas,floyd,Donald Trump,2039,0.35696778711484595
texas,foard,Donald Trump,551,0.47705627705627707
texas,fort bend,Joe Biden,357514,0.4404574171356482
texas,franklin,Donald Trump,5009,0.46703962703962704
texas,freestone,Donald Trump,8711,0.4418014910990516
texas,frio,Donald Trump,5279,0.2599724219442529
texas,gaines,Donald Trump,5995,0.27894100130281035
texas,galveston,Donald Trump,155060,0.4532076144490982
texas,garza,Donald Trump,1653,0.2653716487397656
texas,gillespie,Donald Trump,15846,0.587149844375278
texas,glasscock,Donald Trump,653,0.46344925479063165
texas,goliad,Donald Trump,3988,0.5207626012013581
texas,gonzales,Donald Trump,7647,0.3669914095119259
texas,gray,Donald Trump,7782,0.35556977062962625
texas,grayson,Donald Trump,59439,0.43637124482424455
texas,gregg,Donald Trump,47982,0.3871233208277865
texas,grimes,Donald Trump,12413,0.4298130193905817
texas,guadalupe,Donald Trump,77592,0.46504881717981145
texas,hale,Donald Trump,9584,0.2868945698377537
texas,hall,Donald Trump,1168,0.3940620782726046
texas,hamilton,Donald Trump,4349,0.5140054367096087
texas,hansford,Donald Trump,2047,0.379144285978885
texas,hardeman,Donald Trump,1580,0.40172896008136283
texas,hardin,Donald Trump,27635,0.47975764730391307
texas,harris,Joe Biden,1640818,0.348123246328229
texas,harrison,Donald Trump,29710,0.446411130978318
texas,hartley,Donald Trump,2078,0.37266857962697275
texas,haskell,Donald Trump,2214,0.391304347826087
texas,hays,Joe Biden,109357,0.47507070215603564
texas,hemphill,Donald Trump,1720,0.4503796805446452
texas,henderson,Donald Trump,36310,0.4388604856352055
texas,hidalgo,Joe Biden,220884,0.25426754935783874
texas,hill,Donald Trump,14931,0.40740538623154793
texas,hockley,Donald Trump,8095,0.3516354632726641
texas,hood,Donald Trump,32541,0.5278944892364097
texas,hopkins,Donald Trump,15939,0.42980800345162334
texas,houston,Donald Trump,9437,0.41087600139324276
texas,howard,Donald Trump,10240,0.27929303949378137
texas,hudspeth,Donald Trump,1165,0.238436348751535
texas,hunt,Donald Trump,38574,0.39124084629896344
texas,hutchinson,Donald Trump,8771,0.41890342917184065
texas,irion,Donald Trump,889,0.5787760416666666
texas,jack,Donald Trump,3782,0.4232792389479575
texas,jackson,Donald Trump,6340,0.42953929539295393
texas,jasper,Donald Trump,15608,0.43930310450617804
texas,jeff davis,Donald Trump,1305,0.5738786279683378
texas,jefferson,Donald Trump,94739,0.3765984934311212
texas,jim hogg,Joe Biden,2036,0.39153846153846156
texas,jim wells,Donald Trump,13669,0.3376562422805197
texas,johnson,Donald Trump,72005,0.40954515206151854
texas,jones,Donald Trump,6741,0.33565702335308467
texas,karnes,Donald Trump,5249,0.33645279148772517
texas,kaufman,Donald Trump,56703,0.41646224128560305
texas,kendall,Donald Trump,26438,0.5573991693196433
texas,kenedy,Donald Trump,194,0.4801980198019802
texas,kent,Donald Trump,462,0.6062992125984252
texas,kerr,Donald Trump,27745,0.5274714828897339
texas,kimble,Donald Trump,2292,0.5284759050034586
texas,king,Donald Trump,159,0.5845588235294118
texas,kinney,Donald Trump,1603,0.4371420779929097
texas,kleberg,Donald Trump,10944,0.35671447196870926
texas,knox,Donald Trump,1456,0.39737991266375544
texas,la salle,Donald Trump,2406,0.3199468085106383
texas,lamar,Donald Trump,21418,0.42957139132353234
texas,lamb,Donald Trump,4408,0.34189094857674707
texas,lampasas,Donald Trump,10399,0.4852996079895464
texas,lee,Donald Trump,8086,0.46905272927664016
texas,leon,Donald Trump,8674,0.49839117444265685
texas,liberty,Donald Trump,29334,0.3325134041419649
texas,limestone,Donald Trump,9095,0.3880616119810556
texas,lipscomb,Donald Trump,1353,0.4184967522424992
texas,live oak,Donald Trump,5054,0.41402473990333416
texas,llano,Donald Trump,12660,0.5808671713695802
texas,loving,Donald Trump,66,0.3905325443786982
texas,lubbock,Donald Trump,120771,0.3888701061599838
texas,lynn,Donald Trump,2293,0.38531339270710807
texas,madison,Donald Trump,5297,0.3708345001400168
texas,marion,Donald Trump,4864,0.4936066571950477
texas,martin,Donald Trump,2160,0.3742852191994455
texas,mason,Donald Trump,2474,0.5788488535329902
texas,matagorda,Donald Trump,13726,0.37458723357803675
texas,maverick,Joe Biden,15346,0.26133306086304964
texas,mcculloch,Donald Trump,3436,0.4303607214428858
texas,mclennan,Donald Trump,97771,0.38099079193992746
texas,mcmullen,Donald Trump,516,0.6944818304172274
texas,medina,Donald Trump,22644,0.43897332506203474
texas,menard,Donald Trump,1028,0.480823199251637
texas,midland,Donald Trump,58856,0.33283568584871515
texas,milam,Donald Trump,10576,0.4260564798775329
texas,mills,Donald Trump,2505,0.5140570490457623
texas,mitchell,Donald Trump,2579,0.30181392627267406
texas,montague,Donald Trump,9814,0.4952063780401655
texas,montgomery,Donald Trump,271451,0.4469131086894603
texas,moore,Donald Trump,5508,0.2630372492836676
texas,morris,Donald Trump,5587,0.4510009686793671
texas,motley,Donald Trump,652,0.5433333333333333
texas,nacogdoches,Donald Trump,26763,0.41045027912398013
texas,navarro,Donald Trump,19121,0.38155767964400455
texas,newton,Donald Trump,6094,0.4482530342037514
texas,nolan,Donald Trump,5356,0.36400706809840966
texas,nueces,Donald Trump,127314,0.35141073271983525
texas,ochiltree,Donald Trump,3156,0.3208621390809272
texas,oldham,Donald Trump,1009,0.4777462121212121
texas,orange,Donald Trump,35994,0.43160343421746844
texas,palo pinto,Donald Trump,12485,0.42772962417349003
texas,panola,Donald Trump,11451,0.4937052686039493
texas,parker,Donald Trump,76128,0.5328182085415529
texas,parmer,Donald Trump,2650,0.275897969807392
texas,pecos,Donald Trump,4668,0.2950135878152057
texas,polk,Donald Trump,24181,0.47087804023133994
texas,potter,Donald Trump,33321,0.2837882723672444
texas,presidio,Joe Biden,2217,0.3306980906921241
texas,rains,Donald Trump,6053,0.4836982579510948
texas,randall,Donald Trump,64674,0.46962886582966024
texas,reagan,Donald Trump,1124,0.2920239023122889
texas,real,Donald Trump,1982,0.5741599073001159
texas,red river,Donald Trump,5806,0.48290776012642433
texas,reeves,Donald Trump,3687,0.2307836755132699
texas,refugio,Donald Trump,3366,0.4844559585492228
texas,roberts,Donald Trump,550,0.6440281030444965
texas,robertson,Donald Trump,8099,0.47434696029050016
texas,rockwall,Donald Trump,53891,0.5136634418338655
texas,runnels,Donald Trump,4409,0.42955962587685115
texas,rusk,Donald Trump,21368,0.3927507995441679
texas,sabine,Donald Trump,5487,0.5204894706886739
texas,san augustine,Donald Trump,4002,0.4858565011533325
texas,san jacinto,Donald Trump,12638,0.4379223119304203
texas,san patricio,Donald Trump,25888,0.38795144612618016
texas,san saba,Donald Trump,2602,0.4297274979355904
texas,schleicher,Donald Trump,1159,0.41496598639455784
texas,scurry,Donald Trump,5869,0.3513740046698198
texas,shackelford,Donald Trump,1628,0.4986217457886677
texas,shelby,Donald Trump,10084,0.3989871013689958
texas,sherman,Donald Trump,991,0.32792852415618795
texas,smith,Donald Trump,100075,0.42996592925486893
texas,somervell,Donald Trump,4947,0.5419588080631026
texas,starr,Joe Biden,17525,0.27114631844413845
texas,stephens,Donald Trump,3800,0.4057228272474909
texas,sterling,Donald Trump,639,0.4949651432997676
texas,stonewall,Donald Trump,736,0.5451851851851852
texas,sutton,Donald Trump,1557,0.4123411016949153
texas,swisher,Donald Trump,2355,0.3183723130999054
texas,tarrant,Joe Biden,834697,0.3969993079716435
texas,taylor,Donald Trump,55112,0.39926394946172683
texas,terrell,Donald Trump,458,0.5902061855670103
texas,terry,Donald Trump,3612,0.29277782280943504
texas,throckmorton,Donald Trump,899,0.5989340439706862
texas,titus,Donald Trump,10539,0.32180152671755724
texas,tom green,Donald Trump,45210,0.3792785234899329
texas,travis,Joe Biden,610349,0.47909814640089043
texas,trinity,Donald Trump,6938,0.4735512934270698
texas,tyler,Donald Trump,9660,0.44573643410852715
texas,upshur,Donald Trump,18887,0.45235072928891334
texas,upton,Donald Trump,1368,0.37407711238720265
texas,uvalde,Donald Trump,10342,0.3867469428966755
texas,val verde,Donald Trump,15272,0.31151453340132584
texas,van zandt,Donald Trump,25994,0.45933910584908993
texas,victoria,Donald Trump,34188,0.3712697102645411
texas,walker,Donald Trump,23612,0.3235806005125324
texas,waller,Donald Trump,22734,0.41150490533251277
texas,ward,Donald Trump,4060,0.338389731621937
texas,washington,Donald Trump,17418,0.48542444679783736
texas,webb,Joe Biden,68397,0.2472311785203071
texas,wharton,Donald Trump,16761,0.40333525844643375
texas,wheeler,Donald Trump,2337,0.4622231012658228
texas,wichita,Donald Trump,46030,0.34810557362171973
texas,wilbarger,Donald Trump,4524,0.3542955595583053
texas,willacy,Joe Biden,5549,0.259808970877423
texas,williamson,Joe Biden,289312,0.48990180356988644
texas,wilson,Donald Trump,25013,0.4897787350695124
texas,winkler,Donald Trump,2126,0.26541822721598
texas,wise,Donald Trump,32362,0.4624199817101052
texas,wood,Donald Trump,22779,0.5002086123981642
texas,yoakum,Donald Trump,2631,0.30196258464363596
texas,young,Donald Trump,8239,0.45746807329261524
texas,zapata,Donald Trump,3874,0.273220960575499
texas,zavala,Joe Biden,4379,0.36984797297297295
utah,beaver,Donald Trump,3100,0.46199701937406856
utah,box elder,Donald Trump,27027,0.482228883417193
utah,cache,Donald Trump,57571,0.4487602210633803
utah,carbon,Donald Trump,9369,0.4578507550212579
utah,daggett,Donald Trump,619,0.651578947368421
utah,davis,Donald Trump,169895,0.4779299034266248
utah,duchesne,Donald Trump,8524,0.4275253285184071
utah,emery,Donald Trump,4865,0.4859168997203356
utah,garfield,Donald Trump,2732,0.5408829934666403
utah,grand,Joe Biden,5185,0.5315767890096371
utah,iron,Donald Trump,24890,0.4538740677255238
utah,juab,Donald Trump,5866,0.4881417991179163
utah,kane,Donald Trump,4180,0.5300532589398935
utah,millard,Donald Trump,6160,0.46709129511677283
utah,morgan,Donald Trump,6512,0.5371164632134608
utah,piute,Donald Trump,871,0.5889114266396214
utah,rich,Donald Trump,1363,0.5489327426500201
utah,salt lake,Joe Biden,541175,0.4663544854223021
utah,san juan,Donald Trump,6878,0.44930755160700286
utah,sanpete,Donald Trump,12631,0.4082549532951938
utah,sevier,Donald Trump,10363,0.4793246993524514
utah,summit,Joe Biden,26088,0.6190058132637324
utah,tooele,Donald Trump,31518,0.43618096015721225
utah,uintah,Donald Trump,15307,0.42835954553086697
utah,utah,Donald Trump,284480,0.44713038421338025
utah,wasatch,Donald Trump,17581,0.5157079581121117
utah,washington,Donald Trump,90476,0.5095631800671337
utah,wayne,Donald Trump,1621,0.5979343415713759
utah,weber,Donald Trump,111442,0.4282722231402735
vermont,addison,Joe Biden,870,0.023656089403703402
vermont,bennington,Joe Biden,7096,0.20005638567803777
vermont,chittenden,Joe Biden,853,0.005208396937242786
vermont,essex,Joe Biden,13414,2.1765374006165827
vermont,franklin,Donald Trump,754,0.015262539978138537
vermont,grand isle,Joe Biden,1409,0.19474775397373878
vermont,orange,Donald Trump,610,0.021113110895749687
vermont,rutland,Joe Biden,8000,0.13747830420511764
vermont,washington,Joe Biden,609,0.010426475371946103
vermont,windham,Joe Biden,282,0.006678982520960637
vermont,windsor,Joe Biden,1890,0.034324942791762014
virginia,accomack,Donald Trump,16962,0.5248793167471222
virginia,albemarle,Joe Biden,64657,0.5913930302753133
virginia,alexandria,Joe Biden,82508,0.5175251524199012
virginia,alleghany,Donald Trump,8203,0.5520188425302827
virginia,amelia,Donald Trump,7893,0.600456447318372
virginia,amherst,Donald Trump,17005,0.5380477772504351
virginia,appomattox,Donald Trump,9268,0.5824901011878575
virginia,arlington,Joe Biden,130699,0.5518404674846522
virginia,augusta,Donald Trump,42278,0.5595436618227058
virginia,bath,Donald Trump,2501,0.6030865686038099
virginia,bedford,Donald Trump,48669,0.6160866868362089
virginia,bland,Donald Trump,3479,0.5539808917197452
virginia,botetourt,Donald Trump,21120,0.6319758221371077
virginia,bristol,Donald Trump,7806,0.4656962176351271
virginia,brunswick,Joe Biden,7948,0.48968024151315387
virginia,buchanan,Donald Trump,9953,0.47386212150066653
virginia,buckingham,Donald Trump,8126,0.47387450431537204
virginia,buena vista,Donald Trump,2776,0.42852732324791604
virginia,campbell,Donald Trump,29892,0.5446296802405028
virginia,caroline,Donald Trump,16288,0.5301220504475183
virginia,carroll,Donald Trump,15651,0.5253600080561244
virginia,charles city,Joe Biden,4441,0.6377997989372397
virginia,charlotte,Donald Trump,6191,0.5211279461279461
virginia,charlottesville,Joe Biden,24205,0.5121017221681547
virginia,chesapeake,Joe Biden,127108,0.5191578001511222
virginia,chesterfield,Joe Biden,203884,0.5778992182583998
virginia,clarke,Donald Trump,9337,0.638689376838361
virginia,colonial heights,Donald Trump,9146,0.5265400115141048
virginia,covington,Donald Trump,2603,0.4700252798844348
virginia,craig,Donald Trump,3169,0.6176183979731047
virginia,culpeper,Donald Trump,27116,0.5154643094762855
virginia,cumberland,Donald Trump,5310,0.5346355215465163
virginia,danville,Joe Biden,19389,0.48419238837278994
virginia,dickenson,Donald Trump,7303,0.5100572705685151
virginia,dinwiddie,Donald Trump,15092,0.5287275784753364
virginia,emporia,Joe Biden,2381,0.44537972315750096
virginia,essex,Donald Trump,6178,0.5640463799872181
virginia,fairfax,Joe Biden,600823,0.5235784274425462
virginia,falls church,Joe Biden,8819,0.6033385783676541
virginia,fauquier,Donald Trump,43661,0.6130268737187947
virginia,floyd,Donald Trump,9408,0.5973712616674075
virginia,fluvanna,Donald Trump,15840,0.5808580858085809
virginia,franklin,Donald Trump,29702,3.7281285301870213
virginia,frederick,Donald Trump,48703,0.545306954194798
virginia,fredericksburg,Joe Biden,12862,0.4429673508747761
virginia,galax,Donald Trump,2638,0.4156294312273515
virginia,giles,Donald Trump,9176,0.5488038277511962
virginia,gloucester,Donald Trump,22282,0.5966049052158081
virginia,goochland,Donald Trump,16950,0.713594072327706
virginia,grayson,Donald Trump,8131,0.5228938906752412
virginia,greene,Donald Trump,11311,0.57071497048287
virginia,greensville,Joe Biden,4574,0.40349329569513054
virginia,halifax,Donald Trump,18248,0.5381144761286898
virginia,hampton,Joe Biden,65901,0.489933833915694
virginia,hanover,Donald Trump,70967,0.6585286639570922
virginia,harrisonburg,Joe Biden,17086,0.3222800663950505
virginia,henrico,Joe Biden,183152,0.5536337200515087
virginia,henry,Donald Trump,26105,0.5163478845659355
virginia,highland,Donald Trump,1533,0.7
virginia,hopewell,Joe Biden,9608,0.4264725464956279
virginia,isle of wight,Donald Trump,23456,0.6320838610579643
virginia,james city,Joe Biden,49622,0.6484586333520641
virginia,king and queen,Donald Trump,4115,0.5857651245551602
virginia,king george,Donald Trump,14224,0.5300342823073484
virginia,king william,Donald Trump,10736,0.6260788430137625
virginia,lancaster,Donald Trump,7152,0.6745260775252288
virginia,lee,Donald Trump,9946,0.4246253682278103
virginia,lexington,Joe Biden,2762,0.37093741606231534
virginia,loudoun,Joe Biden,224862,0.5437517229371908
virginia,louisa,Donald Trump,21915,0.5829852890319491
virginia,lunenburg,Donald Trump,6000,0.49196457855034437
virginia,lynchburg,Joe Biden,36363,0.4425445428877422
virginia,madison,Donald Trump,8129,0.6130005278636603
virginia,manassas,Joe Biden,16968,0.41299744432274554
virginia,manassas park,Joe Biden,6087,0.34826639203570203
virginia,martinsville,Joe Biden,6013,0.47897084594551537
virginia,mathews,Donald Trump,5826,0.6594973964229115
virginia,mecklenburg,Donald Trump,16204,0.5297675483048354
virginia,middlesex,Donald Trump,6785,0.6411831411831412
virginia,montgomery,Joe Biden,45037,0.45706601715126605
virginia,nelson,Donald Trump,9316,0.6239785666443403
virginia,new kent,Donald Trump,14463,0.6263479277640639
virginia,newport news,Joe Biden,81203,0.4530785325707909
virginia,norfolk,Joe Biden,89881,0.3702737886315512
virginia,northampton,Joe Biden,6732,0.5748932536293766
virginia,northumberland,Donald Trump,7815,0.6461347664324101
virginia,norton,Donald Trump,1601,0.40216026124089427
virginia,nottoway,Donald Trump,7078,0.4646796218487395
virginia,orange,Donald Trump,20742,0.5598229467490756
virginia,page,Donald Trump,12514,0.5235545142665886
virginia,patrick,Donald Trump,9534,0.5414584279872785
virginia,petersburg,Joe Biden,14118,0.4503923945638997
virginia,pittsylvania,Donald Trump,34227,0.5671040858932299
virginia,poquoson,Donald Trump,7857,0.6402901149050607
virginia,portsmouth,Joe Biden,44582,0.4722769550202335
virginia,powhatan,Donald Trump,19730,0.6653851342236612
virginia,prince edward,Joe Biden,9574,0.41987544952197176
virginia,prince george,Donald Trump,17432,0.45451464031496885
virginia,prince william,Joe Biden,228056,0.4848799260101842
virginia,pulaski,Donald Trump,17376,0.5106533047285978
virginia,radford,Joe Biden,6320,0.3463203463203463
virginia,rappahannock,Donald Trump,4978,0.6754409769335142
virginia,richmond,Donald Trump,4102,0.4546159813809154
virginia,roanoke,Donald Trump,57184,0.5767830305720021
virginia,rockbridge,Donald Trump,12373,0.5481327249368715
virginia,rockingham,Donald Trump,43811,0.5346195148142725
virginia,russell,Donald Trump,13386,0.5034980816971338
virginia,salem,Donald Trump,13051,0.5158294138571597
virginia,scott,Donald Trump,10869,0.5039877585087638
virginia,shenandoah,Donald Trump,23684,0.5430117388114454
virginia,smyth,Donald Trump,14136,0.46957214988041457
virginia,southampton,Donald Trump,9786,0.5550450910328398
virginia,spotsylvania,Donald Trump,75317,0.5529273574863267
virginia,stafford,Joe Biden,79625,0.5208265197995839
virginia,staunton,Joe Biden,12990,0.521017166693406
virginia,suffolk,Joe Biden,49642,0.5389542710730881
virginia,surry,Joe Biden,4471,0.6962005605730303
virginia,sussex,Joe Biden,5088,0.45595483466260417
virginia,tazewell,Donald Trump,20134,0.4959724103953689
virginia,virginia beach,Joe Biden,227561,0.5057203305079849
virginia,warren,Donald Trump,21147,0.5265162832387212
virginia,washington,Donald Trump,28685,0.53377372534425
virginia,waynesboro,Donald Trump,10717,0.47357490057445867
virginia,westmoreland,Donald Trump,9933,0.5513738551207327
virginia,williamsburg,Joe Biden,6883,0.4602781864384111
virginia,winchester,Joe Biden,12106,0.43115606524681244
virginia,wise,Donald Trump,16615,0.44445336115346545
virginia,wythe,Donald Trump,15072,0.5254497280713987
virginia,york,Donald Trump,38787,0.5680579964850615
washington,adams,Donald Trump,5862,0.29334934694490317
washington,asotin,Donald Trump,11951,0.5292268178195022
washington,benton,Donald Trump,103033,0.5041000048926073
washington,chelan,Donald Trump,43306,0.560958549222798
washington,clallam,Joe Biden,49264,0.6370537042065925
washington,clark,Joe Biden,275403,0.5640718415700443
washington,columbia,Donald Trump,2495,0.6260978670012547
washington,cowlitz,Donald Trump,60280,0.5450616223449947
washington,douglas,Donald Trump,21308,0.49063989500103616
washington,ferry,Donald Trump,4367,0.5725711288842271
washington,franklin,Donald Trump,32404,0.3402995106172943
washington,garfield,Donald Trump,1489,0.6692134831460674
washington,grant,Donald Trump,37680,0.385540196248964
washington,grays harbor,Donald Trump,38441,0.5121301341575518
washington,island,Joe Biden,53925,0.633361130360226
washington,jefferson,Joe Biden,24792,0.769436082058285
washington,king,Joe Biden,1210507,0.5373387216339619
washington,kitsap,Joe Biden,158672,0.5844853816033271
washington,kittitas,Donald Trump,26364,0.5499947846041514
washington,klickitat,Donald Trump,13560,0.6046822742474917
washington,lewis,Donald Trump,45309,0.5614011176230067
washington,lincoln,Donald Trump,7033,0.6429289697412927
washington,mason,Donald Trump,37303,0.5586957824107357
washington,okanogan,Donald Trump,21282,0.5037994460620695
washington,pacific,Donald Trump,14064,0.6258733478705888
washington,pend oreille,Donald Trump,8553,0.6232148061789565
washington,pierce,Joe Biden,464081,0.5128080178567482
washington,san juan,Joe Biden,13197,0.7505972016835399
washington,skagit,Joe Biden,73423,0.5682674819085949
washington,skamania,Donald Trump,7312,0.6051477282131921
washington,snohomish,Joe Biden,438796,0.5337611895635842
washington,spokane,Donald Trump,295430,0.5650939751108459
washington,stevens,Donald Trump,28430,0.621787721715548
washington,thurston,Joe Biden,168134,0.5787028113555636
washington,wahkiakum,Donald Trump,2981,0.6642156862745098
washington,walla walla,Donald Trump,31261,0.5144996708360764
washington,whatcom,Joe Biden,138620,0.6046753065470868
washington,whitman,Joe Biden,21126,0.4216429825961999
washington,yakima,Donald Trump,96193,0.38343305178317316
west virginia,barbour,Donald Trump,6677,0.40611884921841734
west virginia,berkeley,Donald Trump,51535,0.43244581315924174
west virginia,boone,Donald Trump,9012,0.42000279629025494
west virginia,braxton,Donald Trump,5664,0.40581786916959234
west virginia,brooke,Donald Trump,10656,0.4857103787775195
west virginia,cabell,Donald Trump,37360,0.4063298711186035
west virginia,calhoun,Donald Trump,2971,0.4179209452806302
west virginia,clay,Donald Trump,3365,0.3955101081335214
west virginia,doddridge,Donald Trump,3101,0.3670691287878788
west virginia,fayette,Donald Trump,16862,0.397632410507947
west virginia,gilmer,Donald Trump,2662,0.34027866547360347
west virginia,grant,Donald Trump,5509,0.4762275242047026
west virginia,greenbrier,Donald Trump,15850,0.4572730944550228
west virginia,hampshire,Donald Trump,10086,0.43521035598705504
west virginia,hancock,Donald Trump,13800,0.4790003471017008
west virginia,hardy,Donald Trump,6331,0.45956736353077815
west virginia,harrison,Donald Trump,30465,0.4529707386701558
west virginia,jackson,Donald Trump,13508,0.4727043673012318
west virginia,jefferson,Donald Trump,27703,0.4847758373289469
west virginia,kanawha,Donald Trump,82244,0.46172329388515865
west virginia,lewis,Donald Trump,7457,0.46878732633431824
west virginia,lincoln,Donald Trump,7830,0.3836542701749228
west virginia,logan,Donald Trump,13026,0.40682095006090135
west virginia,marion,Donald Trump,25794,0.460015694107576
west virginia,marshall,Donald Trump,14080,0.46117061347482885
west virginia,mason,Donald Trump,11203,0.42249962286921106
west virginia,mcdowell,Donald Trump,6527,0.3703472537448933
west virginia,mercer,Donald Trump,25134,0.4277545185336465
west virginia,mineral,Donald Trump,12872,0.479082923924371
west virginia,mingo,Donald Trump,10022,0.42785177595628415
west virginia,monongalia,Donald Trump,42072,0.3983638222929213
west virginia,monroe,Donald Trump,6490,0.4888888888888889
west virginia,morgan,Donald Trump,8695,0.48618877208678146
west virginia,nicholas,Donald Trump,10630,0.43394839973873284
west virginia,ohio,Donald Trump,19898,0.4805003501485113
west virginia,pendleton,Donald Trump,3659,0.5250394604677859
west virginia,pleasants,Donald Trump,3491,0.46796246648793566
west virginia,pocahontas,Donald Trump,4008,0.485994907238996
west virginia,preston,Donald Trump,14572,0.4358698253170615
west virginia,putnam,Donald Trump,28501,0.50488928255093
west virginia,raleigh,Donald Trump,33106,0.4512752007197285
west virginia,randolph,Donald Trump,12200,0.42516117790555846
west virginia,ritchie,Donald Trump,4283,0.44829390831065524
west virginia,roane,Donald Trump,5763,0.4210257159555815
west virginia,summers,Donald Trump,5585,0.4442058379066253
west virginia,taylor,Donald Trump,7383,0.4422282120395328
west virginia,tucker,Donald Trump,3844,0.5620704781400789
west virginia,tyler,Donald Trump,3922,0.45652426958444886
west virginia,upshur,Donald Trump,10221,0.42277465254798147
west virginia,wayne,Donald Trump,16947,0.4301050708085884
west virginia,webster,Donald Trump,3402,0.4192753265960069
west virginia,wetzel,Donald Trump,6667,0.4425489545303684
west virginia,wirt,Donald Trump,2653,0.4557636144992269
west virginia,wood,Donald Trump,38762,0.46411552000766304
west virginia,wyoming,Donald Trump,8592,0.421300382465431
wisconsin,adams,Donald Trump,11818,0.5844708209693373
wisconsin,ashland,Joe Biden,8757,0.562716874437733
wisconsin,barron,Donald Trump,25346,0.5602068782601007
wisconsin,bayfield,Joe Biden,10880,0.7235967012503325
wisconsin,brown,Donald Trump,144017,0.5444012670955841
wisconsin,buffalo,Donald Trump,7816,0.5998004757885044
wisconsin,burnett,Donald Trump,10141,0.6579083949656157
wisconsin,calumet,Donald Trump,30774,0.6143863922218451
wisconsin,chippewa,Donald Trump,35938,0.5558167589470754
wisconsin,clark,Donald Trump,14898,0.42842353482486917
wisconsin,columbia,Donald Trump,33869,0.5886984634638115
wisconsin,crawford,Donald Trump,8695,0.5390242390428368
wisconsin,dane,Joe Biden,344791,0.630682556087032
wisconsin,dodge,Donald Trump,48436,0.551417935085782
wisconsin,door,Joe Biden,20117,0.7270854416654619
wisconsin,douglas,Joe Biden,24677,0.5718887601390499
wisconsin,dunn,Donald Trump,23524,0.5185152530417916
wisconsin,eau claire,Joe Biden,58275,0.5568774726219827
wisconsin,florence,Donald Trump,2940,0.6845168800931315
wisconsin,fond du lac,Donald Trump,57251,0.5536686556482887
wisconsin,forest,Donald Trump,5053,0.561195024433585
wisconsin,grant,Donald Trump,25608,0.49783238398880225
wisconsin,green,Joe Biden,21406,0.5791666666666667
wisconsin,green lake,Donald Trump,10671,0.5642150901496326
wisconsin,iowa,Joe Biden,13992,0.5909282878621506
wisconsin,iron,Donald Trump,4010,0.7051169333567786
wisconsin,jackson,Donald Trump,10184,0.49333914644189314
wisconsin,jefferson,Donald Trump,47979,0.565997003621607
wisconsin,juneau,Donald Trump,13709,0.5136958069472027
wisconsin,kenosha,Donald Trump,88738,0.5233396830639121
wisconsin,kewaunee,Donald Trump,12095,0.5919056474503279
wisconsin,la crosse,Joe Biden,67884,0.5752101409978309
wisconsin,lafayette,Donald Trump,8555,0.5133513351335134
wisconsin,langlade,Donald Trump,11165,0.5818437646568346
wisconsin,lincoln,Donald Trump,16497,0.5978690247526547
wisconsin,manitowoc,Donald Trump,44829,0.5675922057203632
wisconsin,marathon,Donald Trump,76751,0.565626566046635
wisconsin,marinette,Donald Trump,22979,0.5694919454770756
wisconsin,marquette,Donald Trump,9065,0.5820598433286246
wisconsin,menominee,Joe Biden,1590,0.34899034240561894
wisconsin,milwaukee,Joe Biden,458971,0.485310755969488
wisconsin,monroe,Donald Trump,22611,0.4888547769874387
wisconsin,oconto,Donald Trump,23215,0.6120485104139204
wisconsin,oneida,Donald Trump,24159,0.6787189211967973
wisconsin,outagamie,Donald Trump,108022,0.5749367964446337
wisconsin,ozaukee,Donald Trump,61486,0.6891426906221629
wisconsin,pepin,Donald Trump,4144,0.5686839577329491
wisconsin,pierce,Donald Trump,23317,0.5453758712635075
wisconsin,polk,Donald Trump,26371,0.6023113994015942
wisconsin,portage,Joe Biden,40603,0.5737155937376364
wisconsin,price,Donald Trump,8546,0.6401018650288368
wisconsin,racine,Donald Trump,106451,0.5422569290564462
wisconsin,richland,Donald Trump,9014,0.5224901460700209
wisconsin,rock,Joe Biden,85360,0.5225461268166068
wisconsin,rusk,Donald Trump,7886,0.5562138524474538
wisconsin,sauk,Joe Biden,36203,0.5617919990068588
wisconsin,sawyer,Donald Trump,10510,0.6347384949873173
wisconsin,shawano,Donald Trump,22615,0.5529475048289689
wisconsin,sheboygan,Donald Trump,66011,0.572316629096584
wisconsin,st. croix,Donald Trump,56707,0.6253046191846682
wisconsin,taylor,Donald Trump,10686,0.525291254977142
wisconsin,trempealeau,Donald Trump,15380,0.5187358764207899
wisconsin,vernon,Donald Trump,15923,0.5166115112581922
wisconsin,vilas,Donald Trump,15369,0.6924532552376661
wisconsin,walworth,Donald Trump,57600,0.5545500057765625
wisconsin,washburn,Donald Trump,10378,0.6601781170483461
wisconsin,washington,Donald Trump,88070,0.6474116764926415
wisconsin,waukesha,Donald Trump,267996,0.6630314845694437
wisconsin,waupaca,Donald Trump,29130,0.5712884879388115
wisconsin,waushara,Donald Trump,13568,0.5550873460704496
wisconsin,winnebago,Donald Trump,94032,0.5469934324954772
